Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
38	-297.5617	184.04251	-0.9407599	-993.7617	200.0	-50.8072	352.46597	-11.342451	-241.83972	760000	2.9802323e-09	2439.3508	-0.0013046426	-50.999046	0.69019043	0.003823673	0.03675	79.0	124.0881597995758
39	-270.04056	151.1574	-0.68046874	-1226.5762	200.0	-44.178307	281.85016	-8.305153	-245.95749	780000	-2.2351743e-09	2245.8315	-0.0012782483	-39.579456	0.68803567	0.0031328662	0.02265	79.0	127.37820410728455
40	-230.30223	221.00272	-0.60231644	-775.69104	200.0	-35.68797	410.8835	-6.0463214	-241.96532	800000	-1.4901161e-09	1392.8176	-0.0009123709	-94.76903	0.7057021	0.003808333	0.026800001	79.0	130.80113077163696
41	-243.8473	249.08224	-0.51786983	-747.03186	200.0	-32.63998	422.6641	-4.3889885	-217.129	820000	5.5879357e-10	1331.3965	-0.0009329058	-7.0840697	0.68595755	0.0024250902	0.034750003	79.0	134.3001253604889
42	-232.35207	154.95213	-0.38548425	-649.9196	200.0	-30.16721	259.56992	-3.6937048	-211.09372	840000	-1.4901161e-09	1153.1035	-0.0011871781	-16.578625	0.6726196	0.005204975	0.050300002	79.0	137.77111172676086
43	-238.53525	122.93607	-0.47888628	-778.21765	200.0	-29.205887	199.40562	-3.0984707	-201.14134	860000	-4.842877e-09	1251.8508	-0.0025710831	-6.101239	0.6555786	0.002814419	0.02155	79.0	141.5303831100464
44	-242.89821	155.13904	-0.39960185	-705.80054	200.0	-30.1421	252.51143	-2.8551817	-204.87671	880000	1.4901161e-09	1199.9478	-0.002084795	-3.6601014	0.64171016	0.0033715616	0.022	79.0	144.91350865364075
45	-225.7798	124.17514	-0.44537804	-827.6603	200.0	-27.487787	202.94128	-2.5692375	-199.99916	900000	2.0489097e-09	1202.2693	-0.0013603189	-3.7533264	0.6638919	0.0012606995	0.012399999	79.0	148.3527467250824
46	-212.5576	96.89349	-0.4368337	-678.2515	200.0	-26.104721	156.03355	-2.4092054	-199.75868	920000	-1.6763806e-09	956.0404	-0.0030340806	-14.856036	0.6590723	0.003212036	0.027849998	79.0	151.68550276756287
47	-210.58942	152.1032	-0.7046032	-607.92194	200.0	-24.192392	237.45009	-2.0436468	-187.2476	940000	0.0	897.8115	-0.0014813975	-25.158804	0.63639104	0.0015052615	0.0108	79.0	155.28046798706055
48	-232.3327	125.462585	-0.43241206	-676.53296	200.0	-25.79071	187.941	-1.7750205	-195.54526	960000	-2.6077032e-09	1112.2156	-0.0018735093	-22.807934	0.62142575	0.0028763989	0.015899999	79.0	158.9918246269226
49	-225.11621	84.812614	-0.38545942	-589.0601	200.0	-26.58884	137.42221	-1.8633131	-196.3464	980000	-8.8475643e-10	908.647	-0.0018571994	-17.524532	0.6156829	0.003651819	0.045	79.0	162.61903476715088
50	-214.31956	152.01004	-0.4928427	-718.8235	200.0	-23.811901	229.62198	-1.5385184	-187.79575	1000000	2.3283064e-09	1063.1505	-0.0013845747	-3.436084	0.5935799	0.0025469218	0.014649999	79.0	166.0200366973877
51	-222.06209	98.437035	-0.3397697	-754.90015	200.0	-25.242893	159.58632	-1.5381778	-191.13686	1020000	-2.7939677e-09	1017.2529	-0.0023626755	-1.6834717	0.60852635	0.0022622845	0.0162	79.0	169.53535842895508
52	-207.14146	142.12224	-0.23000808	-734.592	200.0	-23.38261	218.49136	-1.3710176	-190.79984	1040000	-2.4214386e-09	916.5793	-0.0011858575	-4.3776336	0.60819733	0.003341042	0.01735	79.0	173.07389450073242
53	-220.99992	147.60376	-0.7653258	-867.1453	200.0	-24.061104	228.33351	-1.1619803	-191.74083	1060000	-1.1175871e-09	1068.643	-0.0012549997	-5.849481	0.5966641	0.0049239034	0.05195	79.0	176.56560564041138
54	-209.49678	150.47585	-0.38102892	-1030.8885	200.0	-22.914646	235.12444	-1.0480435	-184.3885	1080000	3.7252904e-10	1242.6265	-0.001025985	-21.355045	0.5756463	0.002745533	0.01815	79.0	180.06824207305908
55	-195.2318	100.215576	-0.39068258	-805.4818	200.0	-22.21631	158.6061	-1.0381138	-208.47769	1100000	-1.1175871e-09	873.91974	-0.0012924375	-26.59317	0.56587076	0.0052382597	0.03725	79.0	183.34655618667603
56	-203.28406	163.13776	-0.39209402	-677.98236	200.0	-21.000366	235.31233	-0.6778285	-185.84038	1120000	-3.4458936e-09	885.55743	-0.00108397	-2.0908751	0.5710703	0.0028091124	0.0148	79.0	186.61873483657837
57	-206.6912	88.183105	-0.36995646	-649.0602	200.0	-21.702852	136.56555	-0.6200597	-186.34607	1140000	1.1175871e-09	956.26984	-0.0013444833	-4.158606	0.5631267	0.0016109797	0.0099	79.0	189.94031238555908
58	-182.81496	118.93381	-0.40007406	-596.8315	200.0	-19.664316	189.08585	-0.62202764	-188.8876	1160000	-5.5879357e-10	712.78186	-0.0017373891	-27.77717	0.57039607	0.0027608424	0.0227	79.0	193.34170651435852
59	-200.02399	120.792786	-0.2794302	-774.6252	200.0	-19.276854	166.61191	-0.30448294	-171.64085	1180000	-2.2351743e-09	965.88025	-0.0011024231	-28.083424	0.56645405	0.0026615127	0.01355	79.0	197.2337851524353
60	-194.60854	123.39068	-0.46828976	-629.08374	200.0	-20.217335	186.93242	-0.42260188	-193.64096	1200000	4.5169144e-09	786.15344	-0.0011772459	-1.9423707	0.5781807	0.0014676184	0.00895	79.0	201.00382351875305
61	-186.35136	89.740395	-0.51536226	-948.37305	200.0	-19.26044	133.92403	-0.41601133	-190.93573	1220000	2.2351743e-09	905.5633	-0.0018804154	-15.209177	0.59303606	0.0048938068	0.04415	79.0	204.22074437141418
62	-198.20157	155.77748	-0.28448015	-639.0509	200.0	-19.711567	230.01369	-0.28438178	-179.67838	1240000	-4.656613e-11	811.73956	-0.0010801809	-8.032748	0.5662748	0.002814975	0.02275	79.0	207.25688099861145
63	-173.72552	126.44389	-0.31157628	-612.22815	200.0	-17.047058	175.32735	-0.23646891	-176.5111	1260000	2.2351743e-09	644.8055	-0.0012874774	-3.7484405	0.55443335	0.0014176716	0.01	79.0	210.36490058898926
64	-200.91269	107.34004	-0.22940437	-806.5385	200.0	-19.294024	149.27068	-0.13752204	-176.68456	1280000	0.0	930.0184	-0.0015557685	-31.635437	0.5558523	0.0022197987	0.010500001	79.0	213.74418091773987
65	-199.08965	153.71103	-0.26251128	-612.2569	200.0	-20.673466	231.67624	-0.30597487	-187.3625	1300000	1.9557773e-09	796.73865	-0.0018857671	-9.4002075	0.5531014	0.0028741783	0.02025	79.0	217.48956561088562
66	-173.81982	94.25322	-0.2807515	-691.69275	200.0	-17.07888	133.29282	-0.15937977	-171.19833	1320000	-7.4505807e-10	670.0419	-0.0012453274	-9.199512	0.5703405	0.0023988886	0.01305	79.0	221.50590014457703
67	-196.16391	109.22358	-0.30831456	-730.7309	200.0	-18.280401	149.40169	-0.012839302	-169.30186	1340000	1.8626452e-10	926.41504	-0.0013695352	-24.871578	0.5674294	0.002620358	0.018550001	79.0	225.04287457466125
68	-183.49059	91.847145	-0.33056074	-513.96246	200.0	-18.865622	134.38531	-0.23636335	-180.83354	1360000	-1.1175871e-09	618.0173	-0.0019196192	-26.702856	0.59059775	0.002432139	0.01775	79.0	228.35168027877808
69	-192.41258	146.871	-0.2879843	-612.9032	200.0	-17.728497	194.77803	0.05870956	-172.64093	1380000	-3.7252904e-10	782.3178	-0.0011151762	-59.007496	0.5913657	0.001212792	0.0074	79.0	231.6880819797516
70	-187.06094	154.1014	-0.4215357	-553.04535	200.0	-18.56979	230.25284	-0.11290093	-197.17163	1400000	-1.3038516e-09	626.5221	-0.0015044045	-29.601643	0.5972296	0.0014971949	0.0169	79.0	235.02886772155762
71	-210.06343	140.97592	-0.2362982	-543.3993	200.0	-18.99526	194.37218	0.12889636	-165.74722	1420000	1.1175871e-09	779.98596	-0.0010313943	-23.190075	0.571911	0.0015648969	0.0144500015	79.0	238.3663718700409
72	-192.09892	112.915535	-0.21363556	-506.72318	200.0	-19.198368	164.20332	-0.13279124	-175.16063	1440000	7.4505807e-10	635.1585	-0.001787028	-10.718161	0.5671934	0.0011807069	0.0107	79.0	241.72492289543152
73	-164.7454	106.49495	-0.4123254	-554.6575	200.0	-15.117302	144.65196	0.07778807	-164.37093	1460000	4.842877e-09	547.0558	-0.002382443	-14.323657	0.5619563	0.0043441867	0.0435	79.0	245.0348916053772
74	-179.15878	136.45699	-0.23731177	-544.0091	200.0	-15.251484	170.45403	0.19484335	-150.27902	1480000	-3.5390257e-09	621.4291	-0.0013688623	-19.70019	0.5549797	0.004141882	0.029050002	79.0	248.344012260437
75	-172.63806	101.74942	-0.37593818	-490.31067	200.0	-16.186203	143.7327	-0.047746137	-172.08185	1500000	-7.4505807e-10	530.748	-0.0025475062	-25.627466	0.5411321	0.0047479547	0.0297	79.0	251.65286469459534
76	-197.75021	81.05257	-0.28926134	-926.29175	200.0	-16.74371	94.7791	0.14304475	-147.28616	1520000	-3.7252903e-09	1056.322	-0.0009337263	-65.60474	0.540352	0.0022565636	0.01035	79.0	254.93701791763306
77	-197.44518	147.71402	-0.31759337	-607.6333	200.0	-20.019815	211.393	-0.26398408	-182.99834	1540000	-1.1175871e-09	852.52814	-0.00080177345	-21.213171	0.53390324	0.002096656	0.01185	79.0	258.26804280281067
78	-183.75748	66.61305	-0.2888839	-613.96216	200.0	-19.637026	106.694496	-0.29112124	-194.20476	1560000	-5.5879357e-10	690.65735	-0.0030146646	-100.81545	0.53138274	0.0016608719	0.015999999	79.0	261.6240918636322
