Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
59	1855.0586	99.66878	2047.7731	1689.4891	1000.0	182.28435	92.7757	209.19067	88.03428	590000	-2.7939677e-09	457.76822	-0.010285331	-34.372536	0.35634696	0.018117314	0.2963	79.0	124.7154610157013
60	1928.8365	108.40852	2116.475	1737.6311	1000.0	187.44434	111.154335	214.13298	97.345184	600000	-7.4505807e-10	555.06866	-0.0102685075	-89.43022	0.34593	0.024820235	0.3188	79.0	126.80784678459167
61	1867.4089	143.66293	2061.1106	1545.263	1000.0	192.1119	135.51556	231.80957	85.52039	610000	3.5855918e-09	742.77594	-0.010367744	-22.090206	0.33623952	0.021295667	0.3164	79.0	128.89440178871155
62	1914.7133	107.07679	2044.3647	1787.2383	1000.0	194.19087	97.06926	234.3395	81.18873	620000	-2.7939678e-10	564.7992	-0.010797724	-19.483541	0.32791936	0.021632504	0.31479996	79.0	130.9775731563568
63	1991.2551	117.21669	2167.1873	1722.5055	1000.0	195.64592	128.82167	232.17221	105.21045	630000	-1.4901161e-09	530.8592	-0.010488914	-58.951904	0.31846988	0.02096891	0.308	79.0	133.0722417831421
64	1978.2031	109.45751	2142.0251	1775.2402	1000.0	200.94525	106.97763	237.78278	102.91229	640000	0.0	575.68854	-0.009446686	-19.793879	0.30740157	0.018292265	0.3069	79.0	135.16568303108215
65	2071.2778	99.94504	2216.4048	1903.3394	1000.0	202.5449	87.245	233.15106	110.280785	650000	4.842877e-09	501.56793	-0.010151561	-57.55376	0.29977146	0.018535588	0.3056	79.0	137.2473542690277
66	2021.406	250.90622	2265.21	1399.738	1000.0	203.73105	521.36945	240.14702	19.271416	660000	-7.4505807e-10	817.9216	-0.0060325935	-161.35258	0.28938445	0.02320503	0.2794	79.0	139.3292818069458
67	2193.3608	102.82788	2353.207	1961.9811	1000.0	212.9832	69.45592	236.7284	104.94249	670000	-2.9802323e-09	597.4735	-0.009100593	-94.942	0.28100044	0.019981634	0.30879998	79.0	141.424072265625
68	2035.2207	367.3032	2408.9673	1111.4469	1000.0	212.36395	693.081	249.37578	-22.528048	680000	-7.4505807e-10	1024.6761	-0.0040061264	-110.47322	0.26735556	0.015580684	0.2522	79.0	143.51531314849854
