Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
55	236.78569	51.128292	278.45132	43.68718	350.16666	46.498844	307.70453	89.84302	-9.019003	550000	-1.6763806e-09	469.4086	-0.0009391385	-127.05845	0.22303501	0.006242147	0.0583	79.0	268.2690689563751
56	226.79659	61.852146	283.3314	10.56248	409.3	42.74743	381.88138	96.85726	-5.3736715	560000	-1.1175871e-09	680.62024	-0.0007309409	-202.85527	0.20650668	0.005721121	0.072500005	79.0	271.80600666999817
57	249.73834	27.88731	280.6655	194.9383	361.82352	45.392017	245.93744	103.965065	-27.05501	570000	-7.4505807e-10	476.78278	-0.0011465761	-79.85293	0.19847652	0.004109821	0.049	79.0	275.66064286231995
58	236.10887	92.178604	282.39047	-190.97517	308.47827	50.328037	327.21362	96.59958	-53.34098	580000	-1.1175871e-09	572.8943	-0.0008396447	-349.4411	0.18370196	0.006213947	0.0677	79.0	279.18551445007324
59	249.0787	43.18096	283.29587	93.7336	357.85715	50.148792	355.55627	105.99757	-72.18475	590000	-3.7252904e-10	472.3358	-0.0006668676	-192.71721	0.17796311	0.004143658	0.0384	79.0	282.678715467453
60	214.39809	135.91881	285.461	-298.97296	380.66666	42.222702	444.96838	109.21279	-80.37225	600000	-5.5879357e-10	865.2637	-0.0010127975	-351.31274	0.16438606	0.009842168	0.0611	79.0	286.55706572532654
61	232.16095	54.327442	289.8832	43.27286	362.5238	45.860336	439.8067	109.16619	-27.436752	610000	-2.6077032e-09	562.52875	-0.00069491006	-264.58636	0.15968731	0.0046887854	0.0579	79.0	290.1261463165283
62	242.78043	37.181362	273.4195	130.87129	403.65	45.07005	411.42804	104.42879	-30.912514	620000	2.2351743e-09	348.77533	-0.00079777045	-101.13051	0.14670354	0.004378363	0.0494	79.0	293.6759240627289
63	254.11908	29.85993	283.32233	141.39407	320.18182	48.770267	570.27094	103.2337	-90.012764	630000	-8.381903e-10	685.6886	-0.0015637593	-260.17386	0.14083245	0.0066464962	0.0633	79.0	296.98288106918335
64	198.94836	138.86731	290.77625	-282.6522	432.82352	40.93744	487.30835	110.80709	-77.90984	640000	2.2351743e-09	1006.1139	-0.0016093629	-371.197	0.14888924	0.011548852	0.062300004	79.0	300.52151131629944
65	247.82346	50.2519	288.79025	35.218075	294.52173	44.718914	451.27203	101.877464	-25.25965	650000	0.0	626.72003	-0.0011503795	-271.62704	0.14811209	0.008756647	0.061699998	79.0	303.9219400882721
66	237.10323	49.854107	280.96097	26.231987	335.47827	44.726677	493.26303	112.70346	-73.9664	660000	-1.1175871e-09	611.3377	-0.001728861	-177.91045	0.13203892	0.0060686087	0.073300004	79.0	307.7113585472107
67	250.55907	34.278557	292.33017	125.194336	332.0435	51.974514	289.5216	119.33042	-29.38298	670000	0.0	554.6707	-0.0005376766	-277.41473	0.13560876	0.0019179449	0.046099998	79.0	311.21977972984314
68	225.78542	95.24656	297.41953	-17.476027	316.75	56.111	469.50986	118.66229	8.841338	680000	-3.7252904e-10	549.76263	-0.0010439387	-140.44687	0.12453773	0.008170985	0.07540001	79.0	315.88063883781433
69	245.68831	35.674942	295.0546	107.81582	303.95834	58.08712	289.0829	102.51886	-7.6265435	690000	-1.8626451e-09	357.41992	-0.0007259902	-142.8125	0.1194755	0.004109605	0.0648	79.0	319.59899067878723
70	232.67218	104.12735	301.80804	-296.93387	297.0	54.852608	296.58383	120.108055	-95.90597	700000	-7.4505807e-10	718.90967	-0.0009524744	-335.40314	0.11110981	0.0068198545	0.0638	79.0	323.03646969795227
